Gene Id	FC	GO	GO term	Category	Gene Name	Product
74320	1,213,816,946	ID:GO:0008152	biological process	metabolic process	Wdr33	WD repeat domain 33
19646	100,285,486	ID:GO:0008152	biological process	metabolic process	Rbbp4	retinoblastoma binding protein 4
104776	1,290,819,253	ID:GO:0008152	biological process	metabolic process	Aldh6a1	aldehyde dehydrogenase family 6, subfamily A1
17268	1,700,455,526	ID:GO:0008152	biological process	metabolic process	Meis1	Meis homeobox 1
66923	1,426,000,349	ID:GO:0008152	biological process	metabolic process	Pbrm1	polybromo 1
50793	1,225,833,271	ID:GO:0008152	biological process	metabolic process	Orc3	origin recognition complex, subunit 3
272411	3,838,530,119	ID:GO:0008152	biological process	metabolic process	B3gnt6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6 (core 3 synthase)
219249	1,905,025,454	ID:GO:0008152	biological process	metabolic process	Tdrd3	tudor domain containing 3
17740	1,050,853,736	ID:GO:0008152	biological process	metabolic process	TrnQ	tRNA
11479	1,296,365,491	ID:GO:0008152	biological process	metabolic process	Acvr1b	activin A receptor, type 1B
22287	2,286,184,976	ID:GO:0008152	biological process	metabolic process	Scgb1a1	secretoglobin, family 1A, member 1 (uteroglobin)
20585	171,162,138	ID:GO:0008152	biological process	metabolic process	Hltf	helicase-like transcription factor
17846	0.824528776	ID:GO:0008152	biological process	metabolic process	Commd1	COMM domain containing 1
16451	1,840,753,293	ID:GO:0008152	biological process	metabolic process	Jak1	Janus kinase 1
14360	1,090,353,804	ID:GO:0008152	biological process	metabolic process	Fyn	Fyn proto-oncogene
101401	1,492,590,354	ID:GO:0008152	biological process	metabolic process	Adamts9	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9
21386	2,196,689,612	ID:GO:0008152	biological process	metabolic process	Tbx3	T-box 3
21833	2,614,911,067	ID:GO:0008152	biological process	metabolic process	Thra	thyroid hormone receptor alpha
544696	0.803641177	ID:GO:0008152	biological process	metabolic process	D630037F22Rik	RIKEN cDNA D630037F22 gene
320795	0.931588559	ID:GO:0008152	biological process	metabolic process	Pkn1	protein kinase N1
11819	1,808,865,916	ID:GO:0008152	biological process	metabolic process	Nr2f2	nuclear receptor subfamily 2, group F, member 2
277939	2,514,259,798	ID:GO:0008152	biological process	metabolic process	C2cd3	C2 calcium-dependent domain containing 3
76527	1,928,369,868	ID:GO:0008152	biological process	metabolic process	Il34	interleukin 34
81877	2,406,454,597	ID:GO:0008152	biological process	metabolic process	Tnxb	tenascin XB
231600	1,312,120,935	ID:GO:0008152	biological process	metabolic process	Chfr	checkpoint with forkhead and ring finger domains
100040843	135,357,214	ID:GO:0008152	biological process	metabolic process	Cyp4a32	cytochrome P450, family 4, subfamily a, polypeptide 32
226548	1,541,405,094	ID:GO:0008152	biological process	metabolic process	Aph1a	anterior pharynx defective 1a homolog (C. elegans)
14283	1,687,016,214	ID:GO:0008152	biological process	metabolic process	Fosl1	fos-like antigen 1
105245	1,600,499,994	ID:GO:0008152	biological process	metabolic process	Txndc5	thioredoxin domain containing 5
105245	1,600,499,994	ID:GO:0008152	biological process	metabolic process	Txndc5	thioredoxin domain containing 5
105245	1,600,499,994	ID:GO:0008152	biological process	metabolic process	Txndc5	thioredoxin domain containing 5
105245	1,600,499,994	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Txndc5	thioredoxin domain containing 5
105245	1,600,499,994	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Txndc5	thioredoxin domain containing 5
105245	1,600,499,994	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Txndc5	thioredoxin domain containing 5
76719	1,466,881,573	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Kansl1	KAT8 regulatory NSL complex subunit 1
21961	1,601,283,492	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tns1	tensin 1
13819	1,595,138,114	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Epas1	endothelial PAS domain protein 1
13831	162,699,269	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Epc1	enhancer of polycomb homolog 1 (Drosophila)
101739	1,178,243,844	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Psip1	PC4 and SFRS1 interacting protein 1
58234	1,589,953,677	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Shank3	SH3/ankyrin domain gene 3
16653	1,130,532,106	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
14163	0.90287084	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Fgd1	FYVE, RhoGEF and PH domain containing 1
72198	1,070,977,243	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
104662	0.688729451	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tsr1	TSR1, 20S rRNA accumulation, homolog (yeast)
237336	2,285,605,211	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tbpl1	TATA box binding protein-like 1
67014	0.918270292	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Mina	myc induced nuclear antigen
20962	0.796028726	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Sycp3	synaptonemal complex protein 3
54418	2,978,980,125	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Fmn2	formin 2
19646	100,285,486	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Rbbp4	retinoblastoma binding protein 4
50720	2,032,313,378	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Sacs	sacsin
71302	1,595,653,573	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Arhgap26	Rho GTPase activating protein 26
26903	1,584,712,931	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Dysf	dysferlin
244667	1,430,520,732	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Disc1	disrupted in schizophrenia 1
71361	0.916419621	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
18186	155,177,243	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Nrp1	neuropilin 1
66923	1,426,000,349	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Pbrm1	polybromo 1
219249	1,905,025,454	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tdrd3	tudor domain containing 3
384281	1,091,497,681	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial)
329165	1,222,658,657	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Abi2	abl-interactor 2
236266	1,447,452,947	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Alms1	Alstrom syndrome 1
246782	1,055,898,359	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Atpaf2	ATP synthase mitochondrial F1 complex assembly factor 2
20348	206,586,633	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Sema3c	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C
77569	1,661,411,083	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Limch1	LIM and calponin homology domains 1
67773	1,258,742,664	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Kat8	K(lysine) acetyltransferase 8
69188	0.871072099	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
13052	1,084,164,807	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Cxadr	coxsackie virus and adenovirus receptor
20585	171,162,138	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Hltf	helicase-like transcription factor
93757	2,032,294,837	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
14360	1,090,353,804	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Fyn	Fyn proto-oncogene
94214	1,801,816,119	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Spock2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
83679	2,495,194,465	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Pde4dip	phosphodiesterase 4D interacting protein (myomegalin)
67155	1,225,087,552	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
21833	2,614,911,067	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Thra	thyroid hormone receptor alpha
238276	1,973,143,516	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Akap5	A kinase (PRKA) anchor protein 5
320795	0.931588559	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Pkn1	protein kinase N1
21687	2,713,371,449	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tek	endothelial-specific receptor tyrosine kinase
277939	2,514,259,798	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	C2cd3	C2 calcium-dependent domain containing 3
171567	0.830190636	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Nme7	NME/NM23 family member 7
24086	0.558406325	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tlk2	tousled-like kinase 2 (Arabidopsis)
229487	2,064,291,557	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Pet112l	PET112-like (yeast)
20356	2,162,254,001	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Sema5a	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A
223255	0.8241182	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Stk24	serine/threonine kinase 24
81877	2,406,454,597	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tnxb	tenascin XB
217578	0.689771208	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Baz1a	bromodomain adjacent to zinc finger domain 1A
231600	1,312,120,935	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Chfr	checkpoint with forkhead and ring finger domains
242466	2,686,288,456	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Zfp462	zinc finger protein 462
381259	1,705,642,879	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Tmem237	transmembrane protein 237
18222	2,253,193,142	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Numb	numb gene homolog (Drosophila)
18190	3,190,763,385	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Nrxn2	neurexin II
106633	1,274,580,656	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Ift140	intraflagellar transport 140
15375	1,516,820,245	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Foxa1	forkhead box A1
14283	1,687,016,214	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Fosl1	fos-like antigen 1
20698	1,163,127,929	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Sphk1	sphingosine kinase 1
114249	2,636,231,733	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Npnt	nephronectin
225288	1,623,564,213	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Fhod3	formin homology 2 domain containing 3
269587	0.825384629	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Epb4.1	erythrocyte protein band 4.1
269587	0.825384629	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Epb4.1	erythrocyte protein band 4.1
269587	0.825384629	ID:GO:0071841	biological process	cellular component organization or biogenesis at cellular level	Epb4.1	erythrocyte protein band 4.1
269587	0.825384629	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Epb4.1	erythrocyte protein band 4.1
269587	0.825384629	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Epb4.1	erythrocyte protein band 4.1
269587	0.825384629	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Epb4.1	erythrocyte protein band 4.1
17716	1,030,739,378	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND1	NADH dehydrogenase subunit 1
17717	1,711,522,661	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND2	NADH dehydrogenase subunit 2
66108	2,447,446,471	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
17721	0.913595954	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND5	NADH dehydrogenase subunit 5
17719	1,372,406,756	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND4	NADH dehydrogenase subunit 4
17722	1,202,675,828	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,202,675,828	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,202,675,828	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,202,675,828	ID:GO:1901265	molecular function	nucleoside phosphate binding	ND6	NADH dehydrogenase subunit 6
17722	1,202,675,828	ID:GO:1901265	molecular function	nucleoside phosphate binding	ND6	NADH dehydrogenase subunit 6
17722	1,202,675,828	ID:GO:1901265	molecular function	nucleoside phosphate binding	ND6	NADH dehydrogenase subunit 6
207181	1,683,885,385	ID:GO:1901265	molecular function	nucleoside phosphate binding	Rbms3	RNA binding motif, single stranded interacting protein
20965	120,033,782	ID:GO:1901265	molecular function	nucleoside phosphate binding	Syn2	synapsin II
107569	1,402,175,251	ID:GO:1901265	molecular function	nucleoside phosphate binding	Nt5c3	5'-nucleotidase, cytosolic III
432442	177,200,435	ID:GO:1901265	molecular function	nucleoside phosphate binding	Akap7	A kinase (PRKA) anchor protein 7
23874	1,416,799,841	ID:GO:1901265	molecular function	nucleoside phosphate binding	Farsb	phenylalanyl-tRNA synthetase, beta subunit
67789	0.757199106	ID:GO:1901265	molecular function	nucleoside phosphate binding	Dalrd3	DALR anticodon binding domain containing 3
22375	0.936453861	ID:GO:1901265	molecular function	nucleoside phosphate binding	Wars	tryptophanyl-tRNA synthetase
56532	134,416,524	ID:GO:1901265	molecular function	nucleoside phosphate binding	Ripk3	receptor-interacting serine-threonine kinase 3
116733	0.999378987	ID:GO:1901265	molecular function	nucleoside phosphate binding	Vps4a	vacuolar protein sorting 4a (yeast)
56199	2,086,199,884	ID:GO:1901265	molecular function	nucleoside phosphate binding	Abcb10	ATP-binding cassette, sub-family B (MDR/TAP), member 10
16653	1,130,532,106	ID:GO:1901265	molecular function	nucleoside phosphate binding	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
78286	1,482,968,096	ID:GO:1901265	molecular function	nucleoside phosphate binding	Nav2	neuron navigator 2
380698	2,215,543,878	ID:GO:1901265	molecular function	nucleoside phosphate binding	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
13058	1,077,510,985	ID:GO:1901265	molecular function	nucleoside phosphate binding	Cybb	cytochrome b-245, beta polypeptide
72198	1,070,977,243	ID:GO:1901265	molecular function	nucleoside phosphate binding	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
68278	1,505,386,773	ID:GO:1901265	molecular function	nucleoside phosphate binding	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
231646	0.439628193	ID:GO:1901265	molecular function	nucleoside phosphate binding	Myo1h	myosin 1H
50720	2,032,313,378	ID:GO:1901265	molecular function	nucleoside phosphate binding	Sacs	sacsin
102632	2,789,202,818	ID:GO:1901265	molecular function	nucleoside phosphate binding	Acad11	acyl-Coenzyme A dehydrogenase family, member 11
66108	2,447,446,471	ID:GO:1901265	molecular function	nucleoside phosphate binding	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
269152	3,195,069,121	ID:GO:1901265	molecular function	nucleoside phosphate binding	Kif26b	kinesin family member 26B
109754	0.821436222	ID:GO:1901265	molecular function	nucleoside phosphate binding	Cyb5r3	cytochrome b5 reductase 3
140781	2,381,436,251	ID:GO:1901265	molecular function	nucleoside phosphate binding	Myh7	myosin, heavy polypeptide 7, cardiac muscle, beta
71361	0.916419621	ID:GO:1901265	molecular function	nucleoside phosphate binding	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
55936	1,862,134,926	ID:GO:1901265	molecular function	nucleoside phosphate binding	Ctps2	cytidine 5'-triphosphate synthase 2
75388	0.974823968	ID:GO:1901265	molecular function	nucleoside phosphate binding	Boll	bol, boule-like (Drosophila)
75668	2,058,354,533	ID:GO:1901265	molecular function	nucleoside phosphate binding	Rasl10a	RAS-like, family 10, member A
20624	1,090,150,874	ID:GO:1901265	molecular function	nucleoside phosphate binding	Eftud2	elongation factor Tu GTP binding domain containing 2
67426	1,478,278,721	ID:GO:1901265	molecular function	nucleoside phosphate binding	Adck3	aarF domain containing kinase 3
66922	171,459,456	ID:GO:1901265	molecular function	nucleoside phosphate binding	Rras2	related RAS viral (r-ras) oncogene homolog 2
384281	1,091,497,681	ID:GO:1901265	molecular function	nucleoside phosphate binding	Gatc	glutamyl-tRNA(Gln) amidotransferase, subunit C homolog (bacterial)
67459	1,550,907,161	ID:GO:1901265	molecular function	nucleoside phosphate binding	Nvl	nuclear VCP-like
13134	2,109,633,273	ID:GO:1901265	molecular function	nucleoside phosphate binding	Dach1	dachshund 1 (Drosophila)
11479	1,296,365,491	ID:GO:1901265	molecular function	nucleoside phosphate binding	Acvr1b	activin A receptor, type 1B
20585	171,162,138	ID:GO:1901265	molecular function	nucleoside phosphate binding	Hltf	helicase-like transcription factor
16451	1,840,753,293	ID:GO:1901265	molecular function	nucleoside phosphate binding	Jak1	Janus kinase 1
14360	1,090,353,804	ID:GO:1901265	molecular function	nucleoside phosphate binding	Fyn	Fyn proto-oncogene
327954	0.710431121	ID:GO:1901265	molecular function	nucleoside phosphate binding	Dnahc2	dynein, axonemal, heavy chain 2
234374	0.484620765	ID:GO:1901265	molecular function	nucleoside phosphate binding	Ddx49	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49
170472	0.779739622	ID:GO:1901265	molecular function	nucleoside phosphate binding	Recql5	RecQ protein-like 5
67155	1,225,087,552	ID:GO:1901265	molecular function	nucleoside phosphate binding	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
56632	1,357,671,507	ID:GO:1901265	molecular function	nucleoside phosphate binding	Sphk2	sphingosine kinase 2
74335	0.562423659	ID:GO:1901265	molecular function	nucleoside phosphate binding	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3
320795	0.931588559	ID:GO:1901265	molecular function	nucleoside phosphate binding	Pkn1	protein kinase N1
672511	161,909,091	ID:GO:1901265	molecular function	nucleoside phosphate binding	Rnf213	ring finger protein 213
12409	1,094,914,994	ID:GO:1901265	molecular function	nucleoside phosphate binding	Cbr2	carbonyl reductase 2
21687	2,713,371,449	ID:GO:1901265	molecular function	nucleoside phosphate binding	Tek	endothelial-specific receptor tyrosine kinase
24086	0.558406325	ID:GO:1901265	molecular function	nucleoside phosphate binding	Tlk2	tousled-like kinase 2 (Arabidopsis)
12168	1,830,489,279	ID:GO:1901265	molecular function	nucleoside phosphate binding	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)
229487	2,064,291,557	ID:GO:1901265	molecular function	nucleoside phosphate binding	Pet112l	PET112-like (yeast)
223255	0.8241182	ID:GO:1901265	molecular function	nucleoside phosphate binding	Stk24	serine/threonine kinase 24
231600	1,312,120,935	ID:GO:1901265	molecular function	nucleoside phosphate binding	Chfr	checkpoint with forkhead and ring finger domains
19324	1,142,365,642	ID:GO:1901265	molecular function	nucleoside phosphate binding	Rab1	RAB1, member RAS oncogene family
20698	1,163,127,929	ID:GO:1901265	molecular function	nucleoside phosphate binding	Sphk1	sphingosine kinase 1
270672	0.579601818	ID:GO:1901265	molecular function	nucleoside phosphate binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
270672	0.579601818	ID:GO:1901265	molecular function	nucleoside phosphate binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
270672	0.579601818	ID:GO:1901265	molecular function	nucleoside phosphate binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
270672	0.579601818	ID:GO:0005488	molecular function	binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
270672	0.579601818	ID:GO:0005488	molecular function	binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
270672	0.579601818	ID:GO:0005488	molecular function	binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
16170	2,837,520,408	ID:GO:0005488	molecular function	binding	Il16	interleukin 16
11556	4,131,722,826	ID:GO:0005488	molecular function	binding	Adrb3	adrenergic receptor, beta 3
107569	1,402,175,251	ID:GO:0005488	molecular function	binding	Nt5c3	5'-nucleotidase, cytosolic III
14359	1,027,700,504	ID:GO:0005488	molecular function	binding	Fxr1	fragile X mental retardation gene 1, autosomal homolog
23874	1,416,799,841	ID:GO:0005488	molecular function	binding	Farsb	phenylalanyl-tRNA synthetase, beta subunit
56490	101,912,773	ID:GO:0005488	molecular function	binding	Zbtb20	zinc finger and BTB domain containing 20
140494	1,931,213,787	ID:GO:0005488	molecular function	binding	Atp6v0a4	ATPase, H+ transporting, lysosomal V0 subunit A4
116733	0.999378987	ID:GO:0005488	molecular function	binding	Vps4a	vacuolar protein sorting 4a (yeast)
69802	1,021,952	ID:GO:0005488	molecular function	binding	Cox11	COX11 homolog, cytochrome c oxidase assembly protein (yeast)
380698	2,215,543,878	ID:GO:0005488	molecular function	binding	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
13058	1,077,510,985	ID:GO:0005488	molecular function	binding	Cybb	cytochrome b-245, beta polypeptide
14912	1,106,597,819	ID:GO:0005488	molecular function	binding	Nkx6-2	NK6 homeobox 2
68278	1,505,386,773	ID:GO:0005488	molecular function	binding	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
54418	2,978,980,125	ID:GO:0005488	molecular function	binding	Fmn2	formin 2
50720	2,032,313,378	ID:GO:0005488	molecular function	binding	Sacs	sacsin
269152	3,195,069,121	ID:GO:0005488	molecular function	binding	Kif26b	kinesin family member 26B
15369	0.763319139	ID:GO:0005488	molecular function	binding	Hmox2	heme oxygenase (decycling) 2
71361	0.916419621	ID:GO:0005488	molecular function	binding	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
19153	1,845,443,195	ID:GO:0005488	molecular function	binding	Prx	periaxin
80287	1,592,097,916	ID:GO:0005488	molecular function	binding	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3
19418	3,419,356,067	ID:GO:0005488	molecular function	binding	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2
66922	171,459,456	ID:GO:0005488	molecular function	binding	Rras2	related RAS viral (r-ras) oncogene homolog 2
67087	3,090,238,353	ID:GO:0005488	molecular function	binding	Ctnnbip1	catenin beta interacting protein 1
17716	1,030,739,378	ID:GO:0005488	molecular function	binding	ND1	NADH dehydrogenase subunit 1
13134	2,109,633,273	ID:GO:0005488	molecular function	binding	Dach1	dachshund 1 (Drosophila)
69188	0.871072099	ID:GO:0005488	molecular function	binding	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
18027	1,886,823,329	ID:GO:0005488	molecular function	binding	Nfia	nuclear factor I/A
56632	1,357,671,507	ID:GO:0005488	molecular function	binding	Sphk2	sphingosine kinase 2
216119	0.650886502	ID:GO:0005488	molecular function	binding	Ybey	ybeY metallopeptidase
67155	1,225,087,552	ID:GO:0005488	molecular function	binding	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
52666	2,285,268,066	ID:GO:0005488	molecular function	binding	Arhgef25	Rho guanine nucleotide exchange factor (GEF) 25
238276	1,973,143,516	ID:GO:0005488	molecular function	binding	Akap5	A kinase (PRKA) anchor protein 5
12873	4,240,520,454	ID:GO:0005488	molecular function	binding	Cpa3	carboxypeptidase A3, mast cell
24086	0.558406325	ID:GO:0005488	molecular function	binding	Tlk2	tousled-like kinase 2 (Arabidopsis)
105193	1,786,444,059	ID:GO:0005488	molecular function	binding	Nhlrc1	NHL repeat containing 1
12168	1,830,489,279	ID:GO:0005488	molecular function	binding	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)
229487	2,064,291,557	ID:GO:0005488	molecular function	binding	Pet112l	PET112-like (yeast)
17729	2,446,785,468	ID:GO:0005488	molecular function	binding	TrnE	tRNA
27207	1,020,783,548	ID:GO:0005488	molecular function	binding	Rps11	ribosomal protein S11
18222	2,253,193,142	ID:GO:0005488	molecular function	binding	Numb	numb gene homolog (Drosophila)
56289	161,130,296	ID:GO:0005488	molecular function	binding	Rassf1	Ras association (RalGDS/AF-6) domain family member 1
15375	1,516,820,245	ID:GO:0005488	molecular function	binding	Foxa1	forkhead box A1
19324	1,142,365,642	ID:GO:0005488	molecular function	binding	Rab1	RAB1, member RAS oncogene family
269587	0.825384629	ID:GO:0005488	molecular function	binding	Epb4.1	erythrocyte protein band 4.1
270672	0.579601818	ID:GO:0005488	molecular function	binding	Map3k15	mitogen-activated protein kinase kinase kinase 15
67869	1,444,616,683	ID:GO:0005488	molecular function	binding	Paip2	polyadenylate-binding protein-interacting protein 2
217166	1,644,364,203	ID:GO:0005488	molecular function	binding	Nr1d1	nuclear receptor subfamily 1, group D, member 1
104570	1,502,896,444	ID:GO:0005488	molecular function	binding	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
15400	1,474,240,319	ID:GO:0005488	molecular function	binding	Hoxa3	homeobox A3
101739	1,178,243,844	ID:GO:0005488	molecular function	binding	Psip1	PC4 and SFRS1 interacting protein 1
67789	0.757199106	ID:GO:0005488	molecular function	binding	Dalrd3	DALR anticodon binding domain containing 3
56532	134,416,524	ID:GO:0005488	molecular function	binding	Ripk3	receptor-interacting serine-threonine kinase 3
77531	0.840276343	ID:GO:0005488	molecular function	binding	Anks1b	ankyrin repeat and sterile alpha motif domain containing 1B
58234	1,589,953,677	ID:GO:0005488	molecular function	binding	Shank3	SH3/ankyrin domain gene 3
13056	2,219,933,331	ID:GO:0005488	molecular function	binding	Cyb561	cytochrome b-561
232408	1,276,183,309	ID:GO:0005488	molecular function	binding	Klrb1f	killer cell lectin-like receptor subfamily B member 1F
71375	1,212,215,446	ID:GO:0005488	molecular function	binding	Foxn3	forkhead box N3
20962	0.796028726	ID:GO:0005488	molecular function	binding	Sycp3	synaptonemal complex protein 3
224650	1,734,083,755	ID:GO:0005488	molecular function	binding	Anks1	ankyrin repeat and SAM domain containing 1
66108	2,447,446,471	ID:GO:0005488	molecular function	binding	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
22793	1,343,054,089	ID:GO:0005488	molecular function	binding	Zyx	zyxin
75668	2,058,354,533	ID:GO:0005488	molecular function	binding	Rasl10a	RAS-like, family 10, member A
67426	1,478,278,721	ID:GO:0005488	molecular function	binding	Adck3	aarF domain containing kinase 3
17534	1,495,656,028	ID:GO:0005488	molecular function	binding	Mrc2	mannose receptor, C type 2
75805	2,423,917,305	ID:GO:0005488	molecular function	binding	Nln	neurolysin (metallopeptidase M3 family)
67459	1,550,907,161	ID:GO:0005488	molecular function	binding	Nvl	nuclear VCP-like
77569	1,661,411,083	ID:GO:0005488	molecular function	binding	Limch1	LIM and calponin homology domains 1
13107	2,516,499,289	ID:GO:0005488	molecular function	binding	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2
