Gene Id	FC	GO	GO term	Category	Gene Name	Product
15394	1,646,328,681	ID:GO:0001568	biological process	blood vessel development	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0001568	biological process	blood vessel development	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
17717	2,828,082,768	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND2	NADH dehydrogenase subunit 2
66108	266,548,624	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
17721	1,527,489,363	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND5	NADH dehydrogenase subunit 5
17719	2,478,146,253	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND4	NADH dehydrogenase subunit 4
17722	1,500,772,886	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
100705	2,622,290,895	ID:GO:0005488	molecular function	binding	Acacb	acetyl-Coenzyme A carboxylase beta
11556	5,663,815,675	ID:GO:0005488	molecular function	binding	Adrb3	adrenergic receptor, beta 3
107569	2,317,380,977	ID:GO:0005488	molecular function	binding	Nt5c3	5'-nucleotidase, cytosolic III
14359	1,060,461,778	ID:GO:0005488	molecular function	binding	Fxr1	fragile X mental retardation gene 1, autosomal homolog
71990	1,675,617,564	ID:GO:0005488	molecular function	binding	Ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
23874	1,371,020,936	ID:GO:0005488	molecular function	binding	Farsb	phenylalanyl-tRNA synthetase, beta subunit
56490	1,536,569,356	ID:GO:0005488	molecular function	binding	Zbtb20	zinc finger and BTB domain containing 20
380698	302,085,577	ID:GO:0005488	molecular function	binding	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
14461	2,802,743,586	ID:GO:0005488	molecular function	binding	Gata2	GATA binding protein 2
13058	2,270,238,064	ID:GO:0005488	molecular function	binding	Cybb	cytochrome b-245, beta polypeptide
14912	1,842,140,772	ID:GO:0005488	molecular function	binding	Nkx6-2	NK6 homeobox 2
68278	2,282,907,433	ID:GO:0005488	molecular function	binding	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
101831	2,394,856,477	ID:GO:0005488	molecular function	binding	C230052I12Rik	RIKEN cDNA C230052I12 gene
54418	3,608,438,989	ID:GO:0005488	molecular function	binding	Fmn2	formin 2
50720	251,960,156	ID:GO:0005488	molecular function	binding	Sacs	sacsin
77622	2,411,251,392	ID:GO:0005488	molecular function	binding	Apex2	apurinic/apyrimidinic endonuclease 2
19679	1,302,771,545	ID:GO:0005488	molecular function	binding	Pitpnm2	phosphatidylinositol transfer protein, membrane-associated 2
269152	4,633,346,508	ID:GO:0005488	molecular function	binding	Kif26b	kinesin family member 26B
22084	1,634,283,539	ID:GO:0005488	molecular function	binding	Tsc2	tuberous sclerosis 2
15369	152,741,664	ID:GO:0005488	molecular function	binding	Hmox2	heme oxygenase (decycling) 2
19418	3,081,273,291	ID:GO:0005488	molecular function	binding	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2
80287	1,506,888,062	ID:GO:0005488	molecular function	binding	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3
20817	1,528,572,309	ID:GO:0005488	molecular function	binding	Srpk2	serine/arginine-rich protein specific kinase 2
271981	2,394,304,901	ID:GO:0005488	molecular function	binding	Tbck	TBC1 domain containing kinase
21388	1,327,664,361	ID:GO:0005488	molecular function	binding	Tbx5	T-box 5
67155	1,618,441,018	ID:GO:0005488	molecular function	binding	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
56632	1,851,168,921	ID:GO:0005488	molecular function	binding	Sphk2	sphingosine kinase 2
52666	2,800,747,619	ID:GO:0005488	molecular function	binding	Arhgef25	Rho guanine nucleotide exchange factor (GEF) 25
238276	1,996,405,237	ID:GO:0005488	molecular function	binding	Akap5	A kinase (PRKA) anchor protein 5
70357	1,201,393,696	ID:GO:0005488	molecular function	binding	Kcnip1	Kv channel-interacting protein 1
12873	345,011,855	ID:GO:0005488	molecular function	binding	Cpa3	carboxypeptidase A3, mast cell
105193	2,388,680,672	ID:GO:0005488	molecular function	binding	Nhlrc1	NHL repeat containing 1
20742	1,973,482,062	ID:GO:0005488	molecular function	binding	Spnb2	spectrin beta 2
17729	3,350,562,174	ID:GO:0005488	molecular function	binding	TrnE	tRNA
27207	152,595,837	ID:GO:0005488	molecular function	binding	Rps11	ribosomal protein S11
56289	1,989,646,883	ID:GO:0005488	molecular function	binding	Rassf1	Ras association (RalGDS/AF-6) domain family member 1
225266	3,530,080,593	ID:GO:0005488	molecular function	binding	Klhl14	kelch-like 14 (Drosophila)
269587	2,112,665,406	ID:GO:0005488	molecular function	binding	Epb4.1	erythrocyte protein band 4.1
67869	1,661,578,101	ID:GO:0005488	molecular function	binding	Paip2	polyadenylate-binding protein-interacting protein 2
104570	1,481,212,183	ID:GO:0005488	molecular function	binding	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
217166	1,833,012,093	ID:GO:0005488	molecular function	binding	Nr1d1	nuclear receptor subfamily 1, group D, member 1
15400	1,745,612,116	ID:GO:0005488	molecular function	binding	Hoxa3	homeobox A3
11304	4,239,790,802	ID:GO:0005488	molecular function	binding	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4
111175	2,505,451,592	ID:GO:0005488	molecular function	binding	Pecr	peroxisomal trans-2-enoyl-CoA reductase
13056	1,841,507,306	ID:GO:0005488	molecular function	binding	Cyb561	cytochrome b-561
18647	2,039,635,846	ID:GO:0005488	molecular function	binding	Cdk14	cyclin-dependent kinase 14
71375	1,609,864,742	ID:GO:0005488	molecular function	binding	Foxn3	forkhead box N3
232441	3,409,656,845	ID:GO:0005488	molecular function	binding	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
20962	131,139,727	ID:GO:0005488	molecular function	binding	Sycp3	synaptonemal complex protein 3
117600	3,526,665,297	ID:GO:0005488	molecular function	binding	Srgap1	SLIT-ROBO Rho GTPase activating protein 1
66108	266,548,624	ID:GO:0005488	molecular function	binding	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
22793	1,408,526,002	ID:GO:0005488	molecular function	binding	Zyx	zyxin
74370	1,690,782,764	ID:GO:0005488	molecular function	binding	Rptor	regulatory associated protein of MTOR, complex 1
75668	3,177,233,632	ID:GO:0005488	molecular function	binding	Rasl10a	RAS-like, family 10, member A
67426	2,766,239,527	ID:GO:0005488	molecular function	binding	Adck3	aarF domain containing kinase 3
75805	3,366,883,422	ID:GO:0005488	molecular function	binding	Nln	neurolysin (metallopeptidase M3 family)
77569	2,620,616,668	ID:GO:0005488	molecular function	binding	Limch1	LIM and calponin homology domains 1
264895	1,543,307,257	ID:GO:0005488	molecular function	binding	Acsf2	acyl-CoA synthetase family member 2
14169	1,160,146,173	ID:GO:0005488	molecular function	binding	Fgf14	fibroblast growth factor 14
67054	2,541,929,327	ID:GO:0005488	molecular function	binding	Paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase
16467	3,016,908,993	ID:GO:0005488	molecular function	binding	Atcay	ataxia, cerebellar, Cayman type homolog (human)
74335	1,437,953,477	ID:GO:0005488	molecular function	binding	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3
12409	2,600,260,286	ID:GO:0005488	molecular function	binding	Cbr2	carbonyl reductase 2
17708	1,518,047	ID:GO:0005488	molecular function	binding	COX1	cytochrome c oxidase subunit I
18190	3,501,390,502	ID:GO:0005488	molecular function	binding	Nrxn2	neurexin II
108099	2,744,684,377	ID:GO:0005488	molecular function	binding	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit
21665	2,576,209,591	ID:GO:0005488	molecular function	binding	Tdg	thymine DNA glycosylase
170758	2,575,087,628	ID:GO:0005488	molecular function	binding	Rac3	RAS-related C3 botulinum substrate 3
68764	2,393,941,955	ID:GO:0005488	molecular function	binding	Cdhr3	cadherin-related family member 3
432442	1,771,167,944	ID:GO:0005488	molecular function	binding	Akap7	A kinase (PRKA) anchor protein 7
21961	1,913,822,989	ID:GO:0005488	molecular function	binding	Tns1	tensin 1
14158	19,798,456	ID:GO:0005488	molecular function	binding	Fert2	fer (fms/fps related) protein kinase, testis specific 2
72145	200,972,212	ID:GO:0005488	molecular function	binding	Wdfy3	WD repeat and FYVE domain containing 3
192231	2,837,842,852	ID:GO:0005488	molecular function	binding	Hexim1	hexamethylene bis-acetamide inducible 1
78286	1,339,110,423	ID:GO:0005488	molecular function	binding	Nav2	neuron navigator 2
17747	1,381,919,811	ID:GO:0005488	molecular function	binding	TrnY	tRNA
16413	120,876,472	ID:GO:0005488	molecular function	binding	Itgb1bp1	integrin beta 1 binding protein 1
330962	2,362,974,775	ID:GO:0005488	molecular function	binding	Ostb	organic solute transporter beta
194655	4,825,997,052	ID:GO:0005488	molecular function	binding	Klf11	Kruppel-like factor 11
102632	4,023,110,529	ID:GO:0005488	molecular function	binding	Acad11	acyl-Coenzyme A dehydrogenase family, member 11
71302	1,978,526,398	ID:GO:0005488	molecular function	binding	Arhgap26	Rho GTPase activating protein 26
26903	2,375,482,696	ID:GO:0005488	molecular function	binding	Dysf	dysferlin
244667	2,118,337,592	ID:GO:0005488	molecular function	binding	Disc1	disrupted in schizophrenia 1
75395	1,673,031,107	ID:GO:0005488	molecular function	binding	0610040B09Rik	RIKEN cDNA 0610040B09 gene
225020	1,282,276,161	ID:GO:0005488	molecular function	binding	Fez2	fasciculation and elongation protein zeta 2 (zygin II)
18186	1,898,171,158	ID:GO:0005488	molecular function	binding	Nrp1	neuropilin 1
23939	283,547,194	ID:GO:0005488	molecular function	binding	Mapk7	mitogen-activated protein kinase 7
18821	5,971,844,044	ID:GO:0005488	molecular function	binding	Pln	phospholamban
20624	215,853,486	ID:GO:0005488	molecular function	binding	Eftud2	elongation factor Tu GTP binding domain containing 2
20348	2,911,600,178	ID:GO:0005488	molecular function	binding	Sema3c	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C
234214	2,418,673,749	ID:GO:0005488	molecular function	binding	Sorbs2	sorbin and SH3 domain containing 2
227331	1,831,007,384	ID:GO:0005488	molecular function	binding	Gigyf2	GRB10 interacting GYF protein 2
16162	3,002,203,614	ID:GO:0005488	molecular function	binding	Il12rb2	interleukin 12 receptor, beta 2
17711	1,935,298,913	ID:GO:0005488	molecular function	binding	CYTB	cytochrome b
94214	2,252,613,547	ID:GO:0005488	molecular function	binding	Spock2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
14456	2,018,623,138	ID:GO:0005488	molecular function	binding	Gas6	growth arrest specific 6
76187	1,247,580,397	ID:GO:0005488	molecular function	binding	Adhfe1	alcohol dehydrogenase, iron containing, 1
77627	452,098,936	ID:GO:0005488	molecular function	binding	Efcab6	EF-hand calcium binding domain 6
232414	2,083,375,524	ID:GO:0005488	molecular function	binding	Clec9a	C-type lectin domain family 9, member a
117158	2,976,572,948	ID:GO:0005488	molecular function	binding	Scgb3a2	secretoglobin, family 3A, member 2
13426	1,769,595,733	ID:GO:0005488	molecular function	binding	Dync1i1	dynein cytoplasmic 1 intermediate chain 1
207181	1,595,767,923	ID:GO:0005488	molecular function	binding	Rbms3	RNA binding motif, single stranded interacting protein
19263	3,164,300,355	ID:GO:0005488	molecular function	binding	Ptprb	protein tyrosine phosphatase, receptor type, B
240753	145,341,998	ID:GO:0005488	molecular function	binding	Plekha6	pleckstrin homology domain containing, family A member 6
13819	2,476,395,089	ID:GO:0005488	molecular function	binding	Epas1	endothelial PAS domain protein 1
22375	1,617,178,248	ID:GO:0005488	molecular function	binding	Wars	tryptophanyl-tRNA synthetase
78688	1,462,276,995	ID:GO:0005488	molecular function	binding	Nol3	nucleolar protein 3 (apoptosis repressor with CARD domain)
20324	3,225,354,194	ID:GO:0005488	molecular function	binding	Sdpr	serum deprivation response
11668	2,574,756,516	ID:GO:0005488	molecular function	binding	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1
72198	1,682,553,587	ID:GO:0005488	molecular function	binding	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
19646	1,824,956,401	ID:GO:0005488	molecular function	binding	Rbbp4	retinoblastoma binding protein 4
435965	6,986,658,995	ID:GO:0005488	molecular function	binding	Lrp3	low density lipoprotein receptor-related protein 3
213469	2,178,834,624	ID:GO:0005488	molecular function	binding	Lgi3	leucine-rich repeat LGI family, member 3
13680	1,806,576,585	ID:GO:0005488	molecular function	binding	Ddx19a	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a
50793	1,421,379,286	ID:GO:0005488	molecular function	binding	Orc3	origin recognition complex, subunit 3
66923	2,403,703,819	ID:GO:0005488	molecular function	binding	Pbrm1	polybromo 1
219249	1,741,456,986	ID:GO:0005488	molecular function	binding	Tdrd3	tudor domain containing 3
360216	1,083,512,296	ID:GO:0005488	molecular function	binding	Zranb1	zinc finger, RAN-binding domain containing 1
17726	1,917,386,585	ID:GO:0005488	molecular function	binding	TrnA	tRNA
245049	1,955,880,937	ID:GO:0005488	molecular function	binding	Myrip	myosin VIIA and Rab interacting protein
17740	2,044,745,768	ID:GO:0005488	molecular function	binding	TrnQ	tRNA
16451	274,521,934	ID:GO:0005488	molecular function	binding	Jak1	Janus kinase 1
68507	2,554,335,146	ID:GO:0005488	molecular function	binding	Ppfia4	protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4
21386	3,462,454,761	ID:GO:0005488	molecular function	binding	Tbx3	T-box 3
100273	135,942,197	ID:GO:0005488	molecular function	binding	Osbpl9	oxysterol binding protein-like 9
21833	2,574,833,857	ID:GO:0005488	molecular function	binding	Thra	thyroid hormone receptor alpha
11443	1,908,319,219	ID:GO:0005488	molecular function	binding	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)
11819	2,501,202,379	ID:GO:0005488	molecular function	binding	Nr2f2	nuclear receptor subfamily 2, group F, member 2
76527	2,034,160,835	ID:GO:0005488	molecular function	binding	Il34	interleukin 34
218865	1,710,200,765	ID:GO:0005488	molecular function	binding	Chdh	choline dehydrogenase
100040843	1,063,443,638	ID:GO:0005488	molecular function	binding	Cyp4a32	cytochrome P450, family 4, subfamily a, polypeptide 32
52589	1,925,538,009	ID:GO:0005488	molecular function	binding	Ncald	neurocalcin delta
14283	1,464,277,748	ID:GO:0005488	molecular function	binding	Fosl1	fos-like antigen 1
226548	2,778,530,564	ID:GO:0005488	molecular function	binding	Aph1a	anterior pharynx defective 1a homolog (C. elegans)
225288	2,416,649,009	ID:GO:0005488	molecular function	binding	Fhod3	formin homology 2 domain containing 3
15394	1,646,328,681	ID:GO:0005488	molecular function	binding	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0005488	molecular function	binding	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0005488	molecular function	binding	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	Hoxa1	homeobox A1
15394	1,646,328,681	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	Hoxa1	homeobox A1
17717	2,828,082,768	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND2	NADH dehydrogenase subunit 2
17721	1,527,489,363	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND5	NADH dehydrogenase subunit 5
17719	2,478,146,253	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND4	NADH dehydrogenase subunit 4
17722	1,500,772,886	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0008137	molecular function	NADH dehydrogenase (ubiquinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17711	1,935,298,913	ID:GO:0016491	molecular function	oxidoreductase activity	CYTB	cytochrome b
111175	2,505,451,592	ID:GO:0016491	molecular function	oxidoreductase activity	Pecr	peroxisomal trans-2-enoyl-CoA reductase
17717	2,828,082,768	ID:GO:0016491	molecular function	oxidoreductase activity	ND2	NADH dehydrogenase subunit 2
13056	1,841,507,306	ID:GO:0016491	molecular function	oxidoreductase activity	Cyb561	cytochrome b-561
11668	2,574,756,516	ID:GO:0016491	molecular function	oxidoreductase activity	Aldh1a1	aldehyde dehydrogenase family 1, subfamily A1
13058	2,270,238,064	ID:GO:0016491	molecular function	oxidoreductase activity	Cybb	cytochrome b-245, beta polypeptide
17719	2,478,146,253	ID:GO:0016491	molecular function	oxidoreductase activity	ND4	NADH dehydrogenase subunit 4
12409	2,600,260,286	ID:GO:0016491	molecular function	oxidoreductase activity	Cbr2	carbonyl reductase 2
102632	4,023,110,529	ID:GO:0016491	molecular function	oxidoreductase activity	Acad11	acyl-Coenzyme A dehydrogenase family, member 11
66108	266,548,624	ID:GO:0016491	molecular function	oxidoreductase activity	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
104776	2,842,557,669	ID:GO:0016491	molecular function	oxidoreductase activity	Aldh6a1	aldehyde dehydrogenase family 6, subfamily A1
17721	1,527,489,363	ID:GO:0016491	molecular function	oxidoreductase activity	ND5	NADH dehydrogenase subunit 5
17708	1,518,047	ID:GO:0016491	molecular function	oxidoreductase activity	COX1	cytochrome c oxidase subunit I
76187	1,247,580,397	ID:GO:0016491	molecular function	oxidoreductase activity	Adhfe1	alcohol dehydrogenase, iron containing, 1
218865	1,710,200,765	ID:GO:0016491	molecular function	oxidoreductase activity	Chdh	choline dehydrogenase
100040843	1,063,443,638	ID:GO:0016491	molecular function	oxidoreductase activity	Cyp4a32	cytochrome P450, family 4, subfamily a, polypeptide 32
15369	152,741,664	ID:GO:0016491	molecular function	oxidoreductase activity	Hmox2	heme oxygenase (decycling) 2
105245	2,181,930,524	ID:GO:0016491	molecular function	oxidoreductase activity	Txndc5	thioredoxin domain containing 5
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0016491	molecular function	oxidoreductase activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17717	2,828,082,768	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND2	NADH dehydrogenase subunit 2
17721	1,527,489,363	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND5	NADH dehydrogenase subunit 5
17719	2,478,146,253	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND4	NADH dehydrogenase subunit 4
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:0050136	molecular function	NADH dehydrogenase (quinone) activity	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:1901363	molecular function	heterocyclic compound binding	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:1901363	molecular function	heterocyclic compound binding	ND6	NADH dehydrogenase subunit 6
17722	1,500,772,886	ID:GO:1901363	molecular function	heterocyclic compound binding	ND6	NADH dehydrogenase subunit 6
170758	2,575,087,628	ID:GO:1901363	molecular function	heterocyclic compound binding	Rac3	RAS-related C3 botulinum substrate 3
100705	2,622,290,895	ID:GO:1901363	molecular function	heterocyclic compound binding	Acacb	acetyl-Coenzyme A carboxylase beta
107569	2,317,380,977	ID:GO:1901363	molecular function	heterocyclic compound binding	Nt5c3	5'-nucleotidase, cytosolic III
432442	1,771,167,944	ID:GO:1901363	molecular function	heterocyclic compound binding	Akap7	A kinase (PRKA) anchor protein 7
14359	1,060,461,778	ID:GO:1901363	molecular function	heterocyclic compound binding	Fxr1	fragile X mental retardation gene 1, autosomal homolog
71990	1,675,617,564	ID:GO:1901363	molecular function	heterocyclic compound binding	Ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
23874	1,371,020,936	ID:GO:1901363	molecular function	heterocyclic compound binding	Farsb	phenylalanyl-tRNA synthetase, beta subunit
56490	1,536,569,356	ID:GO:1901363	molecular function	heterocyclic compound binding	Zbtb20	zinc finger and BTB domain containing 20
14158	19,798,456	ID:GO:1901363	molecular function	heterocyclic compound binding	Fert2	fer (fms/fps related) protein kinase, testis specific 2
78286	1,339,110,423	ID:GO:1901363	molecular function	heterocyclic compound binding	Nav2	neuron navigator 2
192231	2,837,842,852	ID:GO:1901363	molecular function	heterocyclic compound binding	Hexim1	hexamethylene bis-acetamide inducible 1
14461	2,802,743,586	ID:GO:1901363	molecular function	heterocyclic compound binding	Gata2	GATA binding protein 2
380698	302,085,577	ID:GO:1901363	molecular function	heterocyclic compound binding	Obscn	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
17747	1,381,919,811	ID:GO:1901363	molecular function	heterocyclic compound binding	TrnY	tRNA
13058	2,270,238,064	ID:GO:1901363	molecular function	heterocyclic compound binding	Cybb	cytochrome b-245, beta polypeptide
14912	1,842,140,772	ID:GO:1901363	molecular function	heterocyclic compound binding	Nkx6-2	NK6 homeobox 2
68278	2,282,907,433	ID:GO:1901363	molecular function	heterocyclic compound binding	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
101831	2,394,856,477	ID:GO:1901363	molecular function	heterocyclic compound binding	C230052I12Rik	RIKEN cDNA C230052I12 gene
194655	4,825,997,052	ID:GO:1901363	molecular function	heterocyclic compound binding	Klf11	Kruppel-like factor 11
50720	251,960,156	ID:GO:1901363	molecular function	heterocyclic compound binding	Sacs	sacsin
77622	2,411,251,392	ID:GO:1901363	molecular function	heterocyclic compound binding	Apex2	apurinic/apyrimidinic endonuclease 2
102632	4,023,110,529	ID:GO:1901363	molecular function	heterocyclic compound binding	Acad11	acyl-Coenzyme A dehydrogenase family, member 11
269152	4,633,346,508	ID:GO:1901363	molecular function	heterocyclic compound binding	Kif26b	kinesin family member 26B
23939	283,547,194	ID:GO:1901363	molecular function	heterocyclic compound binding	Mapk7	mitogen-activated protein kinase 7
20624	215,853,486	ID:GO:1901363	molecular function	heterocyclic compound binding	Eftud2	elongation factor Tu GTP binding domain containing 2
20817	1,528,572,309	ID:GO:1901363	molecular function	heterocyclic compound binding	Srpk2	serine/arginine-rich protein specific kinase 2
271981	2,394,304,901	ID:GO:1901363	molecular function	heterocyclic compound binding	Tbck	TBC1 domain containing kinase
21388	1,327,664,361	ID:GO:1901363	molecular function	heterocyclic compound binding	Tbx5	T-box 5
67155	1,618,441,018	ID:GO:1901363	molecular function	heterocyclic compound binding	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
56632	1,851,168,921	ID:GO:1901363	molecular function	heterocyclic compound binding	Sphk2	sphingosine kinase 2
17729	3,350,562,174	ID:GO:1901363	molecular function	heterocyclic compound binding	TrnE	tRNA
27207	152,595,837	ID:GO:1901363	molecular function	heterocyclic compound binding	Rps11	ribosomal protein S11
67869	1,661,578,101	ID:GO:1901363	molecular function	heterocyclic compound binding	Paip2	polyadenylate-binding protein-interacting protein 2
217166	1,833,012,093	ID:GO:1901363	molecular function	heterocyclic compound binding	Nr1d1	nuclear receptor subfamily 1, group D, member 1
207181	1,595,767,923	ID:GO:1901363	molecular function	heterocyclic compound binding	Rbms3	RNA binding motif, single stranded interacting protein
15400	1,745,612,116	ID:GO:1901363	molecular function	heterocyclic compound binding	Hoxa3	homeobox A3
11304	4,239,790,802	ID:GO:1901363	molecular function	heterocyclic compound binding	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4
13819	2,476,395,089	ID:GO:1901363	molecular function	heterocyclic compound binding	Epas1	endothelial PAS domain protein 1
111175	2,505,451,592	ID:GO:1901363	molecular function	heterocyclic compound binding	Pecr	peroxisomal trans-2-enoyl-CoA reductase
22375	1,617,178,248	ID:GO:1901363	molecular function	heterocyclic compound binding	Wars	tryptophanyl-tRNA synthetase
72198	1,682,553,587	ID:GO:1901363	molecular function	heterocyclic compound binding	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
18647	2,039,635,846	ID:GO:1901363	molecular function	heterocyclic compound binding	Cdk14	cyclin-dependent kinase 14
71375	1,609,864,742	ID:GO:1901363	molecular function	heterocyclic compound binding	Foxn3	forkhead box N3
232441	3,409,656,845	ID:GO:1901363	molecular function	heterocyclic compound binding	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
20962	131,139,727	ID:GO:1901363	molecular function	heterocyclic compound binding	Sycp3	synaptonemal complex protein 3
66108	266,548,624	ID:GO:1901363	molecular function	heterocyclic compound binding	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
13680	1,806,576,585	ID:GO:1901363	molecular function	heterocyclic compound binding	Ddx19a	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a
50793	1,421,379,286	ID:GO:1901363	molecular function	heterocyclic compound binding	Orc3	origin recognition complex, subunit 3
66923	2,403,703,819	ID:GO:1901363	molecular function	heterocyclic compound binding	Pbrm1	polybromo 1
74370	1,690,782,764	ID:GO:1901363	molecular function	heterocyclic compound binding	Rptor	regulatory associated protein of MTOR, complex 1
75668	3,177,233,632	ID:GO:1901363	molecular function	heterocyclic compound binding	Rasl10a	RAS-like, family 10, member A
67426	2,766,239,527	ID:GO:1901363	molecular function	heterocyclic compound binding	Adck3	aarF domain containing kinase 3
219249	1,741,456,986	ID:GO:1901363	molecular function	heterocyclic compound binding	Tdrd3	tudor domain containing 3
17726	1,917,386,585	ID:GO:1901363	molecular function	heterocyclic compound binding	TrnA	tRNA
17740	2,044,745,768	ID:GO:1901363	molecular function	heterocyclic compound binding	TrnQ	tRNA
