Gene Id	FC	GO	GO term	Category	Gene Name	Product
12873	416,015,402	ID:GO:0003073	biological process	regulation of systemic arterial blood pressure	Cpa3	carboxypeptidase A3, mast cell
12873	416,015,402	ID:GO:0003073	biological process	regulation of systemic arterial blood pressure	Cpa3	carboxypeptidase A3, mast cell
12873	416,015,402	ID:GO:0003073	biological process	regulation of systemic arterial blood pressure	Cpa3	carboxypeptidase A3, mast cell
12873	416,015,402	ID:GO:0006807	biological process	nitrogen compound metabolic process	Cpa3	carboxypeptidase A3, mast cell
12873	416,015,402	ID:GO:0006807	biological process	nitrogen compound metabolic process	Cpa3	carboxypeptidase A3, mast cell
12873	416,015,402	ID:GO:0006807	biological process	nitrogen compound metabolic process	Cpa3	carboxypeptidase A3, mast cell
16881	1,781,742,522	ID:GO:0006807	biological process	nitrogen compound metabolic process	Lig1	ligase I, DNA, ATP-dependent
11556	4,050,244,191	ID:GO:0006807	biological process	nitrogen compound metabolic process	Adrb3	adrenergic receptor, beta 3
107569	232,289,048	ID:GO:0006807	biological process	nitrogen compound metabolic process	Nt5c3	5'-nucleotidase, cytosolic III
56695	0.712876297	ID:GO:0006807	biological process	nitrogen compound metabolic process	Pnkd	paroxysmal nonkinesiogenic dyskinesia
432442	2,818,873,509	ID:GO:0006807	biological process	nitrogen compound metabolic process	Akap7	A kinase (PRKA) anchor protein 7
71990	1,665,525,439	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
13831	1,395,490,676	ID:GO:0006807	biological process	nitrogen compound metabolic process	Epc1	enhancer of polycomb homolog 1 (Drosophila)
23874	1,890,305,753	ID:GO:0006807	biological process	nitrogen compound metabolic process	Farsb	phenylalanyl-tRNA synthetase, beta subunit
56490	1,327,302,404	ID:GO:0006807	biological process	nitrogen compound metabolic process	Zbtb20	zinc finger and BTB domain containing 20
15531	0.999556099	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
606496	1,141,823,999	ID:GO:0006807	biological process	nitrogen compound metabolic process	Gsk3a	glycogen synthase kinase 3 alpha
11482	2,286,372,594	ID:GO:0006807	biological process	nitrogen compound metabolic process	Acvrl1	activin A receptor, type II-like 1
14912	1,578,388,471	ID:GO:0006807	biological process	nitrogen compound metabolic process	Nkx6-2	NK6 homeobox 2
68278	2,561,485,482	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
67014	1,419,599,167	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mina	myc induced nuclear antigen
101831	1,874,614,269	ID:GO:0006807	biological process	nitrogen compound metabolic process	C230052I12Rik	RIKEN cDNA C230052I12 gene
21385	2,089,696,496	ID:GO:0006807	biological process	nitrogen compound metabolic process	Tbx2	T-box 2
77622	1,894,801,768	ID:GO:0006807	biological process	nitrogen compound metabolic process	Apex2	apurinic/apyrimidinic endonuclease 2
71302	2,099,920,877	ID:GO:0006807	biological process	nitrogen compound metabolic process	Arhgap26	Rho GTPase activating protein 26
140781	2,781,466,061	ID:GO:0006807	biological process	nitrogen compound metabolic process	Myh7	myosin, heavy polypeptide 7, cardiac muscle, beta
15369	1,165,544,616	ID:GO:0006807	biological process	nitrogen compound metabolic process	Hmox2	heme oxygenase (decycling) 2
71361	1,496,846,481	ID:GO:0006807	biological process	nitrogen compound metabolic process	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
55936	0.953698571	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ctps2	cytidine 5'-triphosphate synthase 2
23939	3,067,495,429	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mapk7	mitogen-activated protein kinase 7
20624	1,322,104,653	ID:GO:0006807	biological process	nitrogen compound metabolic process	Eftud2	elongation factor Tu GTP binding domain containing 2
72962	1,808,717,466	ID:GO:0006807	biological process	nitrogen compound metabolic process	Tymp	thymidine phosphorylase
66922	2,033,329,882	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rras2	related RAS viral (r-ras) oncogene homolog 2
12326	2,633,911,466	ID:GO:0006807	biological process	nitrogen compound metabolic process	Camk4	calcium/calmodulin-dependent protein kinase IV
67087	3,579,286,044	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ctnnbip1	catenin beta interacting protein 1
13134	2,969,918,204	ID:GO:0006807	biological process	nitrogen compound metabolic process	Dach1	dachshund 1 (Drosophila)
67773	1,176,283,098	ID:GO:0006807	biological process	nitrogen compound metabolic process	Kat8	K(lysine) acetyltransferase 8
19285	0.996779094	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ptrf	polymerase I and transcript release factor
69188	0.780021913	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
94214	2,541,306,753	ID:GO:0006807	biological process	nitrogen compound metabolic process	Spock2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
56632	2,258,033,379	ID:GO:0006807	biological process	nitrogen compound metabolic process	Sphk2	sphingosine kinase 2
67155	1,683,068,752	ID:GO:0006807	biological process	nitrogen compound metabolic process	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
67224	131,115,363	ID:GO:0006807	biological process	nitrogen compound metabolic process	Med29	mediator complex subunit 29
414758	1,106,868,913	ID:GO:0006807	biological process	nitrogen compound metabolic process	Zfp826	zinc finger protein 826
230972	207,890,838	ID:GO:0006807	biological process	nitrogen compound metabolic process	Arhgef16	Rho guanine nucleotide exchange factor (GEF) 16
14456	2,586,783,757	ID:GO:0006807	biological process	nitrogen compound metabolic process	Gas6	growth arrest specific 6
12168	1,714,574,077	ID:GO:0006807	biological process	nitrogen compound metabolic process	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)
16656	2,882,339,302	ID:GO:0006807	biological process	nitrogen compound metabolic process	Hivep3	human immunodeficiency virus type I enhancer binding protein 3
170767	3,737,911,669	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rfxap	regulatory factor X-associated protein
242466	3,803,614,083	ID:GO:0006807	biological process	nitrogen compound metabolic process	Zfp462	zinc finger protein 462
77627	559,149,392	ID:GO:0006807	biological process	nitrogen compound metabolic process	Efcab6	EF-hand calcium binding domain 6
20388	1,808,513,694	ID:GO:0006807	biological process	nitrogen compound metabolic process	Sftpb	surfactant associated protein B
217166	2,110,237,635	ID:GO:0006807	biological process	nitrogen compound metabolic process	Nr1d1	nuclear receptor subfamily 1, group D, member 1
53374	3,970,757,002	ID:GO:0006807	biological process	nitrogen compound metabolic process	Chst3	carbohydrate (chondroitin 6/keratan) sulfotransferase 3
11304	2,095,945,369	ID:GO:0006807	biological process	nitrogen compound metabolic process	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4
13819	2,158,184,848	ID:GO:0006807	biological process	nitrogen compound metabolic process	Epas1	endothelial PAS domain protein 1
101739	1,072,458,323	ID:GO:0006807	biological process	nitrogen compound metabolic process	Psip1	PC4 and SFRS1 interacting protein 1
231724	0.994802539	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rad9b	RAD9 homolog B (S. cerevisiae)
22375	1,241,333,028	ID:GO:0006807	biological process	nitrogen compound metabolic process	Wars	tryptophanyl-tRNA synthetase
56532	2,192,505,213	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ripk3	receptor-interacting serine-threonine kinase 3
21743	7,413,304,004	ID:GO:0006807	biological process	nitrogen compound metabolic process	Inmt	indolethylamine N-methyltransferase
20324	2,763,890,284	ID:GO:0006807	biological process	nitrogen compound metabolic process	Sdpr	serum deprivation response
14163	1,118,083,211	ID:GO:0006807	biological process	nitrogen compound metabolic process	Fgd1	FYVE, RhoGEF and PH domain containing 1
72198	1,581,016,503	ID:GO:0006807	biological process	nitrogen compound metabolic process	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
71375	1,127,878,354	ID:GO:0006807	biological process	nitrogen compound metabolic process	Foxn3	forkhead box N3
232441	2,423,438,869	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
20962	1,122,316,474	ID:GO:0006807	biological process	nitrogen compound metabolic process	Sycp3	synaptonemal complex protein 3
19276	201,632,669	ID:GO:0006807	biological process	nitrogen compound metabolic process	Ptprn2	protein tyrosine phosphatase, receptor type, N polypeptide 2
15410	1,447,896,788	ID:GO:0006807	biological process	nitrogen compound metabolic process	Hoxb3	homeobox B3
74320	1,697,150,748	ID:GO:0006807	biological process	nitrogen compound metabolic process	Wdr33	WD repeat domain 33
19646	1,864,266,772	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rbbp4	retinoblastoma binding protein 4
18028	2,350,736,402	ID:GO:0006807	biological process	nitrogen compound metabolic process	Nfib	nuclear factor I/B
104776	1,569,343,363	ID:GO:0006807	biological process	nitrogen compound metabolic process	Aldh6a1	aldehyde dehydrogenase family 6, subfamily A1
18627	2,106,136,473	ID:GO:0006807	biological process	nitrogen compound metabolic process	Per2	period homolog 2 (Drosophila)
17268	2,090,509,995	ID:GO:0006807	biological process	nitrogen compound metabolic process	Meis1	Meis homeobox 1
66923	1,828,715,076	ID:GO:0006807	biological process	nitrogen compound metabolic process	Pbrm1	polybromo 1
50793	1,556,447,146	ID:GO:0006807	biological process	nitrogen compound metabolic process	Orc3	origin recognition complex, subunit 3
213550	1,429,563,276	ID:GO:0006807	biological process	nitrogen compound metabolic process	Dis3l	DIS3 mitotic control homolog (S. cerevisiae)-like
219249	1,809,079,114	ID:GO:0006807	biological process	nitrogen compound metabolic process	Tdrd3	tudor domain containing 3
232087	0.980110191	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mat2a	methionine adenosyltransferase II, alpha
14164	329,415,587	ID:GO:0006807	biological process	nitrogen compound metabolic process	Fgf1	fibroblast growth factor 1
20021	1,096,150,953	ID:GO:0006807	biological process	nitrogen compound metabolic process	Polr2c	polymerase (RNA) II (DNA directed) polypeptide C
22287	2,493,816,497	ID:GO:0006807	biological process	nitrogen compound metabolic process	Scgb1a1	secretoglobin, family 1A, member 1 (uteroglobin)
11479	2,647,531,931	ID:GO:0006807	biological process	nitrogen compound metabolic process	Acvr1b	activin A receptor, type 1B
16764	5,585,924,191	ID:GO:0006807	biological process	nitrogen compound metabolic process	Aff3	AF4/FMR2 family, member 3
17846	100,380,864	ID:GO:0006807	biological process	nitrogen compound metabolic process	Commd1	COMM domain containing 1
20585	285,619,663	ID:GO:0006807	biological process	nitrogen compound metabolic process	Hltf	helicase-like transcription factor
59013	1,903,044,373	ID:GO:0006807	biological process	nitrogen compound metabolic process	Hnrnph1	heterogeneous nuclear ribonucleoprotein H1
21386	2,517,748,289	ID:GO:0006807	biological process	nitrogen compound metabolic process	Tbx3	T-box 3
21833	3,671,579,552	ID:GO:0006807	biological process	nitrogen compound metabolic process	Thra	thyroid hormone receptor alpha
16467	3,264,758,362	ID:GO:0006807	biological process	nitrogen compound metabolic process	Atcay	ataxia, cerebellar, Cayman type homolog (human)
74335	0.844540255	ID:GO:0006807	biological process	nitrogen compound metabolic process	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3
544696	0.944959097	ID:GO:0006807	biological process	nitrogen compound metabolic process	D630037F22Rik	RIKEN cDNA D630037F22 gene
320795	1,093,870,601	ID:GO:0006807	biological process	nitrogen compound metabolic process	Pkn1	protein kinase N1
12409	2,087,775,387	ID:GO:0006807	biological process	nitrogen compound metabolic process	Cbr2	carbonyl reductase 2
114713	3,168,064,154	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rasa2	RAS p21 protein activator 2
56736	1,828,084,663	ID:GO:0006807	biological process	nitrogen compound metabolic process	Rnf14	ring finger protein 14
218865	1,286,393,075	ID:GO:0006807	biological process	nitrogen compound metabolic process	Chdh	choline dehydrogenase
14283	180,541,872	ID:GO:0006807	biological process	nitrogen compound metabolic process	Fosl1	fos-like antigen 1
66449	1,128,306,676	ID:GO:0006807	biological process	nitrogen compound metabolic process	Pam16	presequence translocase-asssociated motor 16 homolog (S. cerevisiae)
21665	2,498,303,291	ID:GO:0006807	biological process	nitrogen compound metabolic process	Tdg	thymine DNA glycosylase
29857	2,626,811,794	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0006807	biological process	nitrogen compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
56532	2,192,505,213	ID:GO:0023014	biological process	signal transduction by phosphorylation	Ripk3	receptor-interacting serine-threonine kinase 3
23939	3,067,495,429	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk7	mitogen-activated protein kinase 7
11482	2,286,372,594	ID:GO:0023014	biological process	signal transduction by phosphorylation	Acvrl1	activin A receptor, type II-like 1
11479	2,647,531,931	ID:GO:0023014	biological process	signal transduction by phosphorylation	Acvr1b	activin A receptor, type 1B
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0023014	biological process	signal transduction by phosphorylation	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0030308	biological process	negative regulation of cell growth	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0030308	biological process	negative regulation of cell growth	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0030308	biological process	negative regulation of cell growth	Mapk12	mitogen-activated protein kinase 12
20869	1,628,392,359	ID:GO:0030308	biological process	negative regulation of cell growth	Stk11	serine/threonine kinase 11
12168	1,714,574,077	ID:GO:0030308	biological process	negative regulation of cell growth	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)
73379	1,315,806,954	ID:GO:0030308	biological process	negative regulation of cell growth	Dcbld2	discoidin, CUB and LCCL domain containing 2
11479	2,647,531,931	ID:GO:0030308	biological process	negative regulation of cell growth	Acvr1b	activin A receptor, type 1B
18186	2,038,577,768	ID:GO:0030308	biological process	negative regulation of cell growth	Nrp1	neuropilin 1
67155	1,683,068,752	ID:GO:0030308	biological process	negative regulation of cell growth	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
11482	2,286,372,594	ID:GO:0030308	biological process	negative regulation of cell growth	Acvrl1	activin A receptor, type II-like 1
606496	1,141,823,999	ID:GO:0030308	biological process	negative regulation of cell growth	Gsk3a	glycogen synthase kinase 3 alpha
232441	2,423,438,869	ID:GO:0030308	biological process	negative regulation of cell growth	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
232441	2,423,438,869	ID:GO:0030308	biological process	negative regulation of cell growth	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
232441	2,423,438,869	ID:GO:0030308	biological process	negative regulation of cell growth	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
232441	2,423,438,869	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
232441	2,423,438,869	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
232441	2,423,438,869	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
16881	1,781,742,522	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Lig1	ligase I, DNA, ATP-dependent
11556	4,050,244,191	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Adrb3	adrenergic receptor, beta 3
107569	232,289,048	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Nt5c3	5'-nucleotidase, cytosolic III
432442	2,818,873,509	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Akap7	A kinase (PRKA) anchor protein 7
71990	1,665,525,439	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ddx54	DEAD (Asp-Glu-Ala-Asp) box polypeptide 54
13831	1,395,490,676	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Epc1	enhancer of polycomb homolog 1 (Drosophila)
23874	1,890,305,753	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Farsb	phenylalanyl-tRNA synthetase, beta subunit
56490	1,327,302,404	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Zbtb20	zinc finger and BTB domain containing 20
606496	1,141,823,999	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Gsk3a	glycogen synthase kinase 3 alpha
11482	2,286,372,594	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Acvrl1	activin A receptor, type II-like 1
14912	1,578,388,471	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Nkx6-2	NK6 homeobox 2
68278	2,561,485,482	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ddx39	DEAD (Asp-Glu-Ala-Asp) box polypeptide 39
67014	1,419,599,167	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mina	myc induced nuclear antigen
101831	1,874,614,269	ID:GO:1901360	biological process	organic cyclic compound metabolic process	C230052I12Rik	RIKEN cDNA C230052I12 gene
21385	2,089,696,496	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Tbx2	T-box 2
20845	1,366,339,431	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Star	steroidogenic acute regulatory protein
77622	1,894,801,768	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Apex2	apurinic/apyrimidinic endonuclease 2
71302	2,099,920,877	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Arhgap26	Rho GTPase activating protein 26
109754	1,261,286,786	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Cyb5r3	cytochrome b5 reductase 3
140781	2,781,466,061	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Myh7	myosin, heavy polypeptide 7, cardiac muscle, beta
15369	1,165,544,616	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Hmox2	heme oxygenase (decycling) 2
71361	1,496,846,481	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Aifm2	apoptosis-inducing factor, mitochondrion-associated 2
55936	0.953698571	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ctps2	cytidine 5'-triphosphate synthase 2
23939	3,067,495,429	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mapk7	mitogen-activated protein kinase 7
20624	1,322,104,653	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Eftud2	elongation factor Tu GTP binding domain containing 2
72962	1,808,717,466	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Tymp	thymidine phosphorylase
66922	2,033,329,882	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rras2	related RAS viral (r-ras) oncogene homolog 2
12326	2,633,911,466	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Camk4	calcium/calmodulin-dependent protein kinase IV
67087	3,579,286,044	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ctnnbip1	catenin beta interacting protein 1
13134	2,969,918,204	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Dach1	dachshund 1 (Drosophila)
67773	1,176,283,098	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Kat8	K(lysine) acetyltransferase 8
19285	0.996779094	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ptrf	polymerase I and transcript release factor
69188	0.780021913	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
17777	2,082,370,209	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mttp	microsomal triglyceride transfer protein
67155	1,683,068,752	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
67224	131,115,363	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Med29	mediator complex subunit 29
230972	207,890,838	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Arhgef16	Rho guanine nucleotide exchange factor (GEF) 16
14456	2,586,783,757	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Gas6	growth arrest specific 6
12168	1,714,574,077	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Bmpr2	bone morphogenetic protein receptor, type II (serine/threonine kinase)
16656	2,882,339,302	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Hivep3	human immunodeficiency virus type I enhancer binding protein 3
170767	3,737,911,669	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rfxap	regulatory factor X-associated protein
242466	3,803,614,083	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Zfp462	zinc finger protein 462
77627	559,149,392	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Efcab6	EF-hand calcium binding domain 6
217166	2,110,237,635	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Nr1d1	nuclear receptor subfamily 1, group D, member 1
11304	2,095,945,369	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Abca4	ATP-binding cassette, sub-family A (ABC1), member 4
13819	2,158,184,848	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Epas1	endothelial PAS domain protein 1
101739	1,072,458,323	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Psip1	PC4 and SFRS1 interacting protein 1
231724	0.994802539	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rad9b	RAD9 homolog B (S. cerevisiae)
22375	1,241,333,028	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Wars	tryptophanyl-tRNA synthetase
56532	2,192,505,213	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ripk3	receptor-interacting serine-threonine kinase 3
20324	2,763,890,284	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Sdpr	serum deprivation response
14163	1,118,083,211	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Fgd1	FYVE, RhoGEF and PH domain containing 1
72198	1,581,016,503	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
71375	1,127,878,354	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Foxn3	forkhead box N3
232441	2,423,438,869	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
20962	1,122,316,474	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Sycp3	synaptonemal complex protein 3
15410	1,447,896,788	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Hoxb3	homeobox B3
19276	201,632,669	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Ptprn2	protein tyrosine phosphatase, receptor type, N polypeptide 2
74320	1,697,150,748	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Wdr33	WD repeat domain 33
19646	1,864,266,772	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rbbp4	retinoblastoma binding protein 4
18028	2,350,736,402	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Nfib	nuclear factor I/B
104776	1,569,343,363	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Aldh6a1	aldehyde dehydrogenase family 6, subfamily A1
18627	2,106,136,473	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Per2	period homolog 2 (Drosophila)
17268	2,090,509,995	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Meis1	Meis homeobox 1
66923	1,828,715,076	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Pbrm1	polybromo 1
50793	1,556,447,146	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Orc3	origin recognition complex, subunit 3
213550	1,429,563,276	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Dis3l	DIS3 mitotic control homolog (S. cerevisiae)-like
219249	1,809,079,114	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Tdrd3	tudor domain containing 3
232087	0.980110191	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mat2a	methionine adenosyltransferase II, alpha
13107	3,107,404,572	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2
14164	329,415,587	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Fgf1	fibroblast growth factor 1
20021	1,096,150,953	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Polr2c	polymerase (RNA) II (DNA directed) polypeptide C
22287	2,493,816,497	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Scgb1a1	secretoglobin, family 1A, member 1 (uteroglobin)
11479	2,647,531,931	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Acvr1b	activin A receptor, type 1B
16764	5,585,924,191	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Aff3	AF4/FMR2 family, member 3
17846	100,380,864	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Commd1	COMM domain containing 1
20585	285,619,663	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Hltf	helicase-like transcription factor
59013	1,903,044,373	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Hnrnph1	heterogeneous nuclear ribonucleoprotein H1
21386	2,517,748,289	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Tbx3	T-box 3
21833	3,671,579,552	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Thra	thyroid hormone receptor alpha
74335	0.844540255	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Xrcc3	X-ray repair complementing defective repair in Chinese hamster cells 3
544696	0.944959097	ID:GO:1901360	biological process	organic cyclic compound metabolic process	D630037F22Rik	RIKEN cDNA D630037F22 gene
320795	1,093,870,601	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Pkn1	protein kinase N1
12409	2,087,775,387	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Cbr2	carbonyl reductase 2
114713	3,168,064,154	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rasa2	RAS p21 protein activator 2
56736	1,828,084,663	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Rnf14	ring finger protein 14
20775	1,124,869,937	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Sqle	squalene epoxidase
14283	180,541,872	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Fosl1	fos-like antigen 1
66449	1,128,306,676	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Pam16	presequence translocase-asssociated motor 16 homolog (S. cerevisiae)
21665	2,498,303,291	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Tdg	thymine DNA glycosylase
29857	2,626,811,794	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:1901360	biological process	organic cyclic compound metabolic process	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0005488	molecular function	binding	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0005488	molecular function	binding	Mapk12	mitogen-activated protein kinase 12
29857	2,626,811,794	ID:GO:0005488	molecular function	binding	Mapk12	mitogen-activated protein kinase 12
11556	4,050,244,191	ID:GO:0005488	molecular function	binding	Adrb3	adrenergic receptor, beta 3
107569	232,289,048	ID:GO:0005488	molecular function	binding	Nt5c3	5'-nucleotidase, cytosolic III
