Gene Id	FC	GO	GO term	Category	Gene Name	Product
15394	2,293,770,514	ID:GO:0044238	biological process	primary metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044238	biological process	primary metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044238	biological process	primary metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
76719	2,391,057,996	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Kansl1	KAT8 regulatory NSL complex subunit 1
432442	2,628,920,408	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Akap7	A kinase (PRKA) anchor protein 7
14359	1,023,275,789	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Fxr1	fragile X mental retardation gene 1, autosomal homolog
23874	1,362,823,557	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Farsb	phenylalanyl-tRNA synthetase, beta subunit
13831	1,384,769,845	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Epc1	enhancer of polycomb homolog 1 (Drosophila)
14158	2,142,252,094	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Fert2	fer (fms/fps related) protein kinase, testis specific 2
15531	2,080,607,214	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
192231	2,296,285,761	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hexim1	hexamethylene bis-acetamide inducible 1
16653	1,393,527,534	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
17747	1,524,080,472	ID:GO:0044260	biological process	cellular macromolecule metabolic process	TrnY	tRNA
330962	2,405,811,814	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ostb	organic solute transporter beta
21415	1,575,949,675	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)
14912	1,241,913,839	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Nkx6-2	NK6 homeobox 2
77622	1,549,736,596	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Apex2	apurinic/apyrimidinic endonuclease 2
107589	1,804,996,448	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Mylk	myosin, light polypeptide kinase
244667	2,224,885,041	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Disc1	disrupted in schizophrenia 1
18186	2,077,990,135	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Nrp1	neuropilin 1
75388	1,837,107,515	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Boll	bol, boule-like (Drosophila)
20624	1,800,382,959	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Eftud2	elongation factor Tu GTP binding domain containing 2
271981	3,044,365,629	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Tbck	TBC1 domain containing kinase
19206	2,964,795,631	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ptch1	patched homolog 1
17171	220,734,045	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Mas1	MAS1 oncogene
106042	2,247,334,794	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Prickle1	prickle homolog 1 (Drosophila)
69188	1,084,411,816	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
227331	1,837,112,663	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Gigyf2	GRB10 interacting GYF protein 2
17777	2,055,758,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Mttp	microsomal triglyceride transfer protein
16162	1,756,786,055	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Il12rb2	interleukin 12 receptor, beta 2
93757	2,376,056,061	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
94214	1,416,057,522	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Spock2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
217012	161,772,089	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Unc45b	unc-45 homolog B (C. elegans)
12181	0.933575087	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Bop1	block of proliferation 1
105193	2,351,597,385	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Nhlrc1	NHL repeat containing 1
14456	2,270,046,796	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Gas6	growth arrest specific 6
245695	1,294,468,796	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Tceanc	transcription elongation factor A (SII) N-terminal and central domain containing
17729	301,563,171	ID:GO:0044260	biological process	cellular macromolecule metabolic process	TrnE	tRNA
242466	2,640,962,768	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Zfp462	zinc finger protein 462
77627	4,668,511,481	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Efcab6	EF-hand calcium binding domain 6
56289	1,300,735,421	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Rassf1	Ras association (RalGDS/AF-6) domain family member 1
80890	2,015,761,552	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Trim2	tripartite motif-containing 2
387609	1,990,413,427	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Zhx2	zinc fingers and homeoboxes 2
12412	1,082,757,234	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Cbx1	chromobox 1
67869	1,871,232,424	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Paip2	polyadenylate-binding protein-interacting protein 2
104570	1,401,583,979	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
217166	1,216,242,234	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Nr1d1	nuclear receptor subfamily 1, group D, member 1
15400	1,793,966,188	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa3	homeobox A3
17725	2,435,098,396	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Rnr2	16S ribosomal RNA
20324	1,910,651,554	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Sdpr	serum deprivation response
72198	1,090,388,896	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Skiv2l2	superkiller viralicidic activity 2-like 2 (S. cerevisiae)
18647	1,883,515,879	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Cdk14	cyclin-dependent kinase 14
71375	2,319,672,405	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Foxn3	forkhead box N3
20962	0.934824372	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Sycp3	synaptonemal complex protein 3
19054	314,515,032	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ppp2r3d	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta
15410	1,572,121,026	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxb3	homeobox B3
74320	1,005,827,502	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Wdr33	WD repeat domain 33
17739	1,031,446,283	ID:GO:0044260	biological process	cellular macromolecule metabolic process	TrnP	tRNA
213498	2,378,261,717	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Arhgef11	Rho guanine nucleotide exchange factor (GEF) 11
50793	111,106,188	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Orc3	origin recognition complex, subunit 3
66923	1,702,072,616	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Pbrm1	polybromo 1
74370	1,981,917,801	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Rptor	regulatory associated protein of MTOR, complex 1
67426	1,870,505,329	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Adck3	aarF domain containing kinase 3
219249	1,974,097,717	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Tdrd3	tudor domain containing 3
17740	2,005,004,615	ID:GO:0044260	biological process	cellular macromolecule metabolic process	TrnQ	tRNA
17724	2,608,834,084	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Rnr1	s-rRNA
16764	2,367,766,202	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Aff3	AF4/FMR2 family, member 3
16451	1,774,907,925	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Jak1	Janus kinase 1
75565	1,894,556,023	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ccdc101	coiled-coil domain containing 101
21833	277,564,155	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Thra	thyroid hormone receptor alpha
76527	1,699,314,129	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Il34	interleukin 34
18131	3,372,854,414	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Notch3	notch 3
320472	1,146,258,404	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Ppm1e	protein phosphatase 1E (PP2C domain containing)
108099	2,817,812,171	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit
107568	2,185,139,646	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Wwp1	WW domain containing E3 ubiquitin protein ligase 1
226548	2,060,716,432	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Aph1a	anterior pharynx defective 1a homolog (C. elegans)
14283	1,787,078,874	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Fosl1	fos-like antigen 1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0044260	biological process	cellular macromolecule metabolic process	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Hoxa1	homeobox A1
17716	1,676,448,775	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND1	NADH dehydrogenase subunit 1
66108	2,574,057,001	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
17708	1,384,678,346	ID:GO:0006091	biological process	generation of precursor metabolites and energy	COX1	cytochrome c oxidase subunit I
17721	149,020,903	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND5	NADH dehydrogenase subunit 5
17711	1,818,006,636	ID:GO:0006091	biological process	generation of precursor metabolites and energy	CYTB	cytochrome b
108099	2,817,812,171	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit
17717	2,710,264,259	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND2	NADH dehydrogenase subunit 2
13056	1,889,900,805	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Cyb561	cytochrome b-561
13058	1,433,951,674	ID:GO:0006091	biological process	generation of precursor metabolites and energy	Cybb	cytochrome b-245, beta polypeptide
17719	2,062,940,434	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND4	NADH dehydrogenase subunit 4
17722	1,346,646,141	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0006091	biological process	generation of precursor metabolites and energy	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0019538	biological process	protein metabolic process	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0019538	biological process	protein metabolic process	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0019538	biological process	protein metabolic process	ND6	NADH dehydrogenase subunit 6
104570	1,401,583,979	ID:GO:0019538	biological process	protein metabolic process	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
17725	2,435,098,396	ID:GO:0019538	biological process	protein metabolic process	Rnr2	16S ribosomal RNA
76719	2,391,057,996	ID:GO:0019538	biological process	protein metabolic process	Kansl1	KAT8 regulatory NSL complex subunit 1
14359	1,023,275,789	ID:GO:0019538	biological process	protein metabolic process	Fxr1	fragile X mental retardation gene 1, autosomal homolog
23874	1,362,823,557	ID:GO:0019538	biological process	protein metabolic process	Farsb	phenylalanyl-tRNA synthetase, beta subunit
13831	1,384,769,845	ID:GO:0019538	biological process	protein metabolic process	Epc1	enhancer of polycomb homolog 1 (Drosophila)
14158	2,142,252,094	ID:GO:0019538	biological process	protein metabolic process	Fert2	fer (fms/fps related) protein kinase, testis specific 2
15531	2,080,607,214	ID:GO:0019538	biological process	protein metabolic process	Ndst1	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1
192231	2,296,285,761	ID:GO:0019538	biological process	protein metabolic process	Hexim1	hexamethylene bis-acetamide inducible 1
16653	1,393,527,534	ID:GO:0019538	biological process	protein metabolic process	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
17747	1,524,080,472	ID:GO:0019538	biological process	protein metabolic process	TrnY	tRNA
330962	2,405,811,814	ID:GO:0019538	biological process	protein metabolic process	Ostb	organic solute transporter beta
18647	1,883,515,879	ID:GO:0019538	biological process	protein metabolic process	Cdk14	cyclin-dependent kinase 14
18554	1,807,467,971	ID:GO:0019538	biological process	protein metabolic process	Pcsk7	proprotein convertase subtilisin/kexin type 7
19054	314,515,032	ID:GO:0019538	biological process	protein metabolic process	Ppp2r3d	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta
17739	1,031,446,283	ID:GO:0019538	biological process	protein metabolic process	TrnP	tRNA
107589	1,804,996,448	ID:GO:0019538	biological process	protein metabolic process	Mylk	myosin, light polypeptide kinase
244667	2,224,885,041	ID:GO:0019538	biological process	protein metabolic process	Disc1	disrupted in schizophrenia 1
18186	2,077,990,135	ID:GO:0019538	biological process	protein metabolic process	Nrp1	neuropilin 1
75388	1,837,107,515	ID:GO:0019538	biological process	protein metabolic process	Boll	bol, boule-like (Drosophila)
20624	1,800,382,959	ID:GO:0019538	biological process	protein metabolic process	Eftud2	elongation factor Tu GTP binding domain containing 2
74370	1,981,917,801	ID:GO:0019538	biological process	protein metabolic process	Rptor	regulatory associated protein of MTOR, complex 1
67426	1,870,505,329	ID:GO:0019538	biological process	protein metabolic process	Adck3	aarF domain containing kinase 3
17175	1,420,547,746	ID:GO:0019538	biological process	protein metabolic process	Masp2	mannan-binding lectin serine peptidase 2
75805	2,587,424,285	ID:GO:0019538	biological process	protein metabolic process	Nln	neurolysin (metallopeptidase M3 family)
271981	3,044,365,629	ID:GO:0019538	biological process	protein metabolic process	Tbck	TBC1 domain containing kinase
19206	2,964,795,631	ID:GO:0019538	biological process	protein metabolic process	Ptch1	patched homolog 1
17171	220,734,045	ID:GO:0019538	biological process	protein metabolic process	Mas1	MAS1 oncogene
106042	2,247,334,794	ID:GO:0019538	biological process	protein metabolic process	Prickle1	prickle homolog 1 (Drosophila)
17740	2,005,004,615	ID:GO:0019538	biological process	protein metabolic process	TrnQ	tRNA
69188	1,084,411,816	ID:GO:0019538	biological process	protein metabolic process	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
17724	2,608,834,084	ID:GO:0019538	biological process	protein metabolic process	Rnr1	s-rRNA
227331	1,837,112,663	ID:GO:0019538	biological process	protein metabolic process	Gigyf2	GRB10 interacting GYF protein 2
17777	2,055,758,514	ID:GO:0019538	biological process	protein metabolic process	Mttp	microsomal triglyceride transfer protein
16451	1,774,907,925	ID:GO:0019538	biological process	protein metabolic process	Jak1	Janus kinase 1
16162	1,756,786,055	ID:GO:0019538	biological process	protein metabolic process	Il12rb2	interleukin 12 receptor, beta 2
93757	2,376,056,061	ID:GO:0019538	biological process	protein metabolic process	Immp2l	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae)
94214	1,416,057,522	ID:GO:0019538	biological process	protein metabolic process	Spock2	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2
75565	1,894,556,023	ID:GO:0019538	biological process	protein metabolic process	Ccdc101	coiled-coil domain containing 101
217012	161,772,089	ID:GO:0019538	biological process	protein metabolic process	Unc45b	unc-45 homolog B (C. elegans)
12873	4,113,243,543	ID:GO:0019538	biological process	protein metabolic process	Cpa3	carboxypeptidase A3, mast cell
105193	2,351,597,385	ID:GO:0019538	biological process	protein metabolic process	Nhlrc1	NHL repeat containing 1
14456	2,270,046,796	ID:GO:0019538	biological process	protein metabolic process	Gas6	growth arrest specific 6
76527	1,699,314,129	ID:GO:0019538	biological process	protein metabolic process	Il34	interleukin 34
17729	301,563,171	ID:GO:0019538	biological process	protein metabolic process	TrnE	tRNA
56289	1,300,735,421	ID:GO:0019538	biological process	protein metabolic process	Rassf1	Ras association (RalGDS/AF-6) domain family member 1
320472	1,146,258,404	ID:GO:0019538	biological process	protein metabolic process	Ppm1e	protein phosphatase 1E (PP2C domain containing)
108099	2,817,812,171	ID:GO:0019538	biological process	protein metabolic process	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit
80890	2,015,761,552	ID:GO:0019538	biological process	protein metabolic process	Trim2	tripartite motif-containing 2
107568	2,185,139,646	ID:GO:0019538	biological process	protein metabolic process	Wwp1	WW domain containing E3 ubiquitin protein ligase 1
226548	2,060,716,432	ID:GO:0019538	biological process	protein metabolic process	Aph1a	anterior pharynx defective 1a homolog (C. elegans)
67869	1,871,232,424	ID:GO:0019538	biological process	protein metabolic process	Paip2	polyadenylate-binding protein-interacting protein 2
67869	1,871,232,424	ID:GO:0019538	biological process	protein metabolic process	Paip2	polyadenylate-binding protein-interacting protein 2
67869	1,871,232,424	ID:GO:0019538	biological process	protein metabolic process	Paip2	polyadenylate-binding protein-interacting protein 2
67869	1,871,232,424	ID:GO:0021675	biological process	nerve development	Paip2	polyadenylate-binding protein-interacting protein 2
67869	1,871,232,424	ID:GO:0021675	biological process	nerve development	Paip2	polyadenylate-binding protein-interacting protein 2
67869	1,871,232,424	ID:GO:0021675	biological process	nerve development	Paip2	polyadenylate-binding protein-interacting protein 2
15410	1,572,121,026	ID:GO:0021675	biological process	nerve development	Hoxb3	homeobox B3
18186	2,077,990,135	ID:GO:0021675	biological process	nerve development	Nrp1	neuropilin 1
15400	1,793,966,188	ID:GO:0021675	biological process	nerve development	Hoxa3	homeobox A3
78286	1,639,020,931	ID:GO:0021675	biological process	nerve development	Nav2	neuron navigator 2
15394	2,293,770,514	ID:GO:0021675	biological process	nerve development	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0021675	biological process	nerve development	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0021675	biological process	nerve development	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
15394	2,293,770,514	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Hoxa1	homeobox A1
17716	1,676,448,775	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND1	NADH dehydrogenase subunit 1
17717	2,710,264,259	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND2	NADH dehydrogenase subunit 2
66108	2,574,057,001	ID:GO:0003954	molecular function	NADH dehydrogenase activity	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
17721	149,020,903	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND5	NADH dehydrogenase subunit 5
17719	2,062,940,434	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND4	NADH dehydrogenase subunit 4
17722	1,346,646,141	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0003954	molecular function	NADH dehydrogenase activity	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
17722	1,346,646,141	ID:GO:0005488	molecular function	binding	ND6	NADH dehydrogenase subunit 6
14359	1,023,275,789	ID:GO:0005488	molecular function	binding	Fxr1	fragile X mental retardation gene 1, autosomal homolog
353047	2,038,553,918	ID:GO:0005488	molecular function	binding	Plekhm1	pleckstrin homology domain containing, family M (with RUN domain) member 1
23874	1,362,823,557	ID:GO:0005488	molecular function	binding	Farsb	phenylalanyl-tRNA synthetase, beta subunit
13058	1,433,951,674	ID:GO:0005488	molecular function	binding	Cybb	cytochrome b-245, beta polypeptide
21415	1,575,949,675	ID:GO:0005488	molecular function	binding	Tcf7l1	transcription factor 7 like 1 (T cell specific, HMG box)
14912	1,241,913,839	ID:GO:0005488	molecular function	binding	Nkx6-2	NK6 homeobox 2
54418	2,424,660,938	ID:GO:0005488	molecular function	binding	Fmn2	formin 2
77622	1,549,736,596	ID:GO:0005488	molecular function	binding	Apex2	apurinic/apyrimidinic endonuclease 2
50720	1,808,141,235	ID:GO:0005488	molecular function	binding	Sacs	sacsin
269152	3,637,360,101	ID:GO:0005488	molecular function	binding	Kif26b	kinesin family member 26B
93742	2,448,019,208	ID:GO:0005488	molecular function	binding	Pard3	par-3 (partitioning defective 3) homolog (C. elegans)
80287	1,495,338,253	ID:GO:0005488	molecular function	binding	Apobec3	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3
19418	2,704,496,775	ID:GO:0005488	molecular function	binding	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2
17716	1,676,448,775	ID:GO:0005488	molecular function	binding	ND1	NADH dehydrogenase subunit 1
271981	3,044,365,629	ID:GO:0005488	molecular function	binding	Tbck	TBC1 domain containing kinase
106042	2,247,334,794	ID:GO:0005488	molecular function	binding	Prickle1	prickle homolog 1 (Drosophila)
69188	1,084,411,816	ID:GO:0005488	molecular function	binding	Mll5	myeloid/lymphoid or mixed-lineage leukemia 5
17777	2,055,758,514	ID:GO:0005488	molecular function	binding	Mttp	microsomal triglyceride transfer protein
52666	2,010,184,678	ID:GO:0005488	molecular function	binding	Arhgef25	Rho guanine nucleotide exchange factor (GEF) 25
56632	2,464,996,022	ID:GO:0005488	molecular function	binding	Sphk2	sphingosine kinase 2
12873	4,113,243,543	ID:GO:0005488	molecular function	binding	Cpa3	carboxypeptidase A3, mast cell
230972	2,621,605,132	ID:GO:0005488	molecular function	binding	Arhgef16	Rho guanine nucleotide exchange factor (GEF) 16
105193	2,351,597,385	ID:GO:0005488	molecular function	binding	Nhlrc1	NHL repeat containing 1
17729	301,563,171	ID:GO:0005488	molecular function	binding	TrnE	tRNA
225266	3,304,822,859	ID:GO:0005488	molecular function	binding	Klhl14	kelch-like 14 (Drosophila)
56289	1,300,735,421	ID:GO:0005488	molecular function	binding	Rassf1	Ras association (RalGDS/AF-6) domain family member 1
80890	2,015,761,552	ID:GO:0005488	molecular function	binding	Trim2	tripartite motif-containing 2
387609	1,990,413,427	ID:GO:0005488	molecular function	binding	Zhx2	zinc fingers and homeoboxes 2
269587	1,222,142,447	ID:GO:0005488	molecular function	binding	Epb4.1	erythrocyte protein band 4.1
67869	1,871,232,424	ID:GO:0005488	molecular function	binding	Paip2	polyadenylate-binding protein-interacting protein 2
104570	1,401,583,979	ID:GO:0005488	molecular function	binding	Smek2	SMEK homolog 2, suppressor of mek1 (Dictyostelium)
217166	1,216,242,234	ID:GO:0005488	molecular function	binding	Nr1d1	nuclear receptor subfamily 1, group D, member 1
15400	1,793,966,188	ID:GO:0005488	molecular function	binding	Hoxa3	homeobox A3
111175	2,082,051,078	ID:GO:0005488	molecular function	binding	Pecr	peroxisomal trans-2-enoyl-CoA reductase
13056	1,889,900,805	ID:GO:0005488	molecular function	binding	Cyb561	cytochrome b-561
232408	1,518,597,972	ID:GO:0005488	molecular function	binding	Klrb1f	killer cell lectin-like receptor subfamily B member 1F
18647	1,883,515,879	ID:GO:0005488	molecular function	binding	Cdk14	cyclin-dependent kinase 14
71375	2,319,672,405	ID:GO:0005488	molecular function	binding	Foxn3	forkhead box N3
20962	0.934824372	ID:GO:0005488	molecular function	binding	Sycp3	synaptonemal complex protein 3
232441	2,517,093,556	ID:GO:0005488	molecular function	binding	Rerg	RAS-like, estrogen-regulated, growth-inhibitor
117600	3,091,728,818	ID:GO:0005488	molecular function	binding	Srgap1	SLIT-ROBO Rho GTPase activating protein 1
16415	1,890,664,796	ID:GO:0005488	molecular function	binding	Itgb2l	integrin beta 2-like
66108	2,574,057,001	ID:GO:0005488	molecular function	binding	Ndufa9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9
110197	0.958881577	ID:GO:0005488	molecular function	binding	Dgkg	diacylglycerol kinase, gamma
74370	1,981,917,801	ID:GO:0005488	molecular function	binding	Rptor	regulatory associated protein of MTOR, complex 1
67426	1,870,505,329	ID:GO:0005488	molecular function	binding	Adck3	aarF domain containing kinase 3
75805	2,587,424,285	ID:GO:0005488	molecular function	binding	Nln	neurolysin (metallopeptidase M3 family)
77569	1,886,988,428	ID:GO:0005488	molecular function	binding	Limch1	LIM and calponin homology domains 1
13107	2,156,414,581	ID:GO:0005488	molecular function	binding	Cyp2f2	cytochrome P450, family 2, subfamily f, polypeptide 2
67266	1,209,034,247	ID:GO:0005488	molecular function	binding	Fam69a	family with sequence similarity 69, member A
16764	2,367,766,202	ID:GO:0005488	molecular function	binding	Aff3	AF4/FMR2 family, member 3
75565	1,894,556,023	ID:GO:0005488	molecular function	binding	Ccdc101	coiled-coil domain containing 101
12409	2,224,618,605	ID:GO:0005488	molecular function	binding	Cbr2	carbonyl reductase 2
17708	1,384,678,346	ID:GO:0005488	molecular function	binding	COX1	cytochrome c oxidase subunit I
18131	3,372,854,414	ID:GO:0005488	molecular function	binding	Notch3	notch 3
108099	2,817,812,171	ID:GO:0005488	molecular function	binding	Prkag2	protein kinase, AMP-activated, gamma 2 non-catalytic subunit
18190	3,395,298,866	ID:GO:0005488	molecular function	binding	Nrxn2	neurexin II
170758	2,648,255,664	ID:GO:0005488	molecular function	binding	Rac3	RAS-related C3 botulinum substrate 3
68764	2,869,789,444	ID:GO:0005488	molecular function	binding	Cdhr3	cadherin-related family member 3
432442	2,628,920,408	ID:GO:0005488	molecular function	binding	Akap7	A kinase (PRKA) anchor protein 7
19057	1,816,146,962	ID:GO:0005488	molecular function	binding	Ppp3cc	protein phosphatase 3, catalytic subunit, gamma isoform
14158	2,142,252,094	ID:GO:0005488	molecular function	binding	Fert2	fer (fms/fps related) protein kinase, testis specific 2
72145	2,458,076,589	ID:GO:0005488	molecular function	binding	Wdfy3	WD repeat and FYVE domain containing 3
16653	1,393,527,534	ID:GO:0005488	molecular function	binding	Kras	v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog
192231	2,296,285,761	ID:GO:0005488	molecular function	binding	Hexim1	hexamethylene bis-acetamide inducible 1
78286	1,639,020,931	ID:GO:0005488	molecular function	binding	Nav2	neuron navigator 2
330962	2,405,811,814	ID:GO:0005488	molecular function	binding	Ostb	organic solute transporter beta
17747	1,524,080,472	ID:GO:0005488	molecular function	binding	TrnY	tRNA
71336	152,224,681	ID:GO:0005488	molecular function	binding	Rbks	ribokinase
107589	1,804,996,448	ID:GO:0005488	molecular function	binding	Mylk	myosin, light polypeptide kinase
